"Peaks significantly differentially enriched (DESeq2 nominal p < 0.1) in control, whole embryos compared to U0126-treated, PMC-minus embryos. Column 1: DNase-seq Peak Name: peak number, obtained from DNase-seq RPS peak names.",,,,,,,,
DNase Peak Name,Scaffold,Start,End,baseMean,log2FoldChange,lfcSE,stat,pvalue
127048,Scaffold622,108534,109291,38.10093714,0.398129164,0.235896789,1.687726082,0.091463823
122651,Scaffold58,816767,817423,23.59762417,0.41065565,0.243329406,1.687653201,0.09147782
15095,Scaffold123,601682,602506,26.56765181,0.405856734,0.240495575,1.68758504,0.091490913
29455,Scaffold1498,62297,63128,24.6018917,0.407591831,0.241538203,1.687483905,0.091510342
143839,Scaffold8107,86,241,6.905824895,0.361534928,0.214260854,1.687358758,0.091534389
48348,Scaffold1914,71706,71970,9.833337465,0.389827388,0.231100785,1.686828488,0.091636336
95561,Scaffold37,637380,637966,17.15950744,0.410607538,0.243495661,1.686303304,0.091737395
87774,Scaffold329,281963,282926,60.6704901,0.385179257,0.228419297,1.6862816,0.091741573
127070,Scaffold622,199078,200210,13.96715205,0.407439713,0.241684476,1.685833199,0.091827931
76156,Scaffold2788,69657,71031,43.90600879,0.379433511,0.225141494,1.685311328,0.091928521
9097,Scaffold1132,60159,60571,5.24748692,0.342018854,0.202969347,1.685076393,0.091973834
102522,Scaffold416,395474,401205,525.0353794,0.266403183,0.158126442,1.68474785,0.09203723
55602,Scaffold210,462345,464390,304.8531077,0.234618273,0.139273407,1.68458773,0.09206814
60508,Scaffold225,655663,656638,55.68826345,0.381260997,0.226374917,1.684201597,0.092142715
127698,Scaffold629,225340,225506,5.404336182,0.34654148,0.205774062,1.684087279,0.092164803
64654,Scaffold238,570012,570772,30.52977126,0.399193385,0.237048407,1.684016312,0.092178516
113975,Scaffold503,193553,194396,24.35788016,0.407113126,0.241754467,1.683994221,0.092182786
148112,Scaffold87,424614,425842,138.965832,0.288733518,0.171519471,1.683386243,0.092300345
146098,Scaffold842,49689,49792,1.915923708,0.24147267,0.143486857,1.682890513,0.092396288
40402,Scaffold1731,1808,4405,2.539840956,0.262821793,0.156196472,1.682635907,0.092445596
2424,Scaffold1027,251381,251784,11.11672031,0.397914762,0.236531186,1.682293015,0.092512035
5368,Scaffold1073,142126,146373,154.4035017,0.290393948,0.172703364,1.681460871,0.092673431
4769,Scaffold1063,533546,535974,95.77538974,0.32044331,0.190584844,1.681368275,0.092691404
99074,Scaffold391,612939,613291,8.906310459,0.382985628,0.227874141,1.680689288,0.092823282
126876,Scaffold62,1210426,1211522,34.99036302,0.391417877,0.232979586,1.680052249,0.09294715
144989,Scaffold828,224958,225178,5.390816944,0.343080417,0.20422407,1.679921552,0.09297258
31004,Scaffold153,685457,686482,72.06287916,0.357375836,0.212752369,1.679773713,0.093001352
51895,Scaffold20,823804,825148,88.36202065,0.343514251,0.204544353,1.679412053,0.093071766
32215,Scaffold1550,104637,104834,9.073920026,0.385719816,0.229697876,1.679248512,0.093103621
43317,Scaffold180,304261,304653,9.899017483,0.392984193,0.234036814,1.679155456,0.093121751
130357,Scaffold654,37299,38958,108.5565161,0.32281249,0.192257494,1.679063238,0.09313972
5050,Scaffold107,181587,181878,9.17953521,0.377746823,0.22500586,1.678831044,0.093184977
91048,Scaffold344,527635,531926,417.3464319,0.21958579,0.130810511,1.678655547,0.093219194
128278,Scaffold632,286452,287861,54.23419463,0.373823903,0.22270232,1.678581088,0.093233715
9303,Scaffold1137,88220,88338,1.948535953,0.23984219,0.142885338,1.678564037,0.09323704
131094,Scaffold660,106555,109257,356.9422986,0.235240421,0.140151947,1.678467026,0.093255962
25105,Scaffold1401,179500,179597,4.315337789,0.32498257,0.193643184,1.678254626,0.093297402
81784,Scaffold30,994922,996389,50.07668156,0.375863052,0.223962247,1.678242904,0.093299689
115267,Scaffold514,215752,217077,53.33159748,0.371218765,0.22121703,1.678074989,0.093332461
27666,Scaffold1452,91628,93203,195.9223604,0.271009521,0.16150138,1.678063198,0.093334762
64354,Scaffold237,220237,223270,179.6395111,0.283804338,0.169141434,1.677911387,0.093364399
88097,Scaffold33,318933,319591,19.90590541,0.408802756,0.243642127,1.677882072,0.093370123
60121,Scaffold224,328262,329454,90.80288531,0.326788865,0.194773853,1.67778611,0.093388862
123726,Scaffold592,121890,124621,131.7549299,0.346346389,0.206473746,1.677435486,0.093457355
112184,Scaffold490,290611,291769,44.42340837,0.386726682,0.230552637,1.677389977,0.093466248
22176,Scaffold1353,140129,141615,120.1466329,0.303730771,0.181077381,1.677353458,0.093473385
88948,Scaffold333,493018,493390,8.360824432,0.378566354,0.225693211,1.677349321,0.093474193
153166,Scaffold94,378398,378506,6.716333848,0.349385318,0.20833063,1.677071286,0.093528543
18883,Scaffold1297,157731,157832,4.910279357,0.335804452,0.20023302,1.677068306,0.093529126
137421,Scaffold73,715279,715680,13.2302184,0.403382977,0.24054506,1.676953902,0.093551497
40490,Scaffold1733,267081,267945,28.65548828,0.400579787,0.238902491,1.67675015,0.093591349
106533,Scaffold449,23805,23950,2.428536368,0.264639149,0.157860252,1.676414076,0.093657114
153072,Scaffold939,214775,215242,5.615727218,0.334789182,0.199727272,1.676231683,0.093692821
107052,Scaffold451,509873,510676,30.5776862,0.406693184,0.242652548,1.676030966,0.093732127
122291,Scaffold577,296712,299295,245.0597724,0.273250681,0.163137615,1.674970431,0.093940033
82623,Scaffold3038,79588,79877,5.368057832,0.330232227,0.197174018,1.674826281,0.093968321
19704,Scaffold1305,191399,191553,4.597417489,0.32506268,0.194092124,1.674785526,0.09397632
3987,Scaffold1052,60004,60305,7.469915675,0.372802258,0.222668124,1.674250681,0.094081343
119682,Scaffold553,70696,71873,51.69329744,0.388099646,0.231814455,1.674182247,0.094094787
54076,Scaffold206,475435,475766,11.39690046,0.385239956,0.230258852,1.673073382,0.094312851
83663,Scaffold309,227728,228173,12.26435257,0.398779451,0.238366147,1.672970164,0.09433317
57284,Scaffold2155,41425,41611,3.085326984,0.285321731,0.17059285,1.672530418,0.094419775
137982,Scaffold739,230479,232877,122.5711928,0.296144309,0.177068869,1.672480942,0.094429523
31249,Scaffold1535,7960,8337,10.75957006,0.392603769,0.234752301,1.67241713,0.094442097
121344,Scaffold568,561694,562676,61.78242253,0.350404301,0.209657303,1.671319319,0.094658623
100311,Scaffold4,1210624,1210700,3.877114922,0.312047853,0.186771395,1.670747561,0.09477155
1497,Scaffold101,228489,228896,8.11921707,0.360467004,0.215768801,1.670616891,0.094797374
154080,Scaffold95,1351365,1352084,18.15989246,0.407102039,0.243686063,1.670600416,0.09480063
99628,Scaffold396,302783,303126,12.08882169,0.388180829,0.232412667,1.670222341,0.094875381
110463,Scaffold478,461351,461948,13.4923188,0.402676162,0.241165214,1.669710799,0.094976596
112930,Scaffold499,159622,160042,14.11186718,0.402784621,0.241266154,1.669461768,0.095025901
106132,Scaffold444,592381,594338,84.98013665,0.32821849,0.196604416,1.669436,0.095031004
87905,Scaffold329,834115,834275,3.38188273,0.301020497,0.18035495,1.669044831,0.095108496
128194,Scaffold632,28217,28327,3.38188273,0.301020497,0.18035495,1.669044831,0.095108496
118669,Scaffold5446,14584,14840,5.696131381,0.350203312,0.209836223,1.668936407,0.095129984
45440,Scaffold185,553800,557755,231.0804612,0.258361943,0.154832981,1.668649279,0.095186907
16175,Scaffold1250,402489,403059,3.908014628,0.314493578,0.188478933,1.66858743,0.095199172
26592,Scaffold143,1332768,1333162,6.891149668,0.364448064,0.218445977,1.668367023,0.095242891
29927,Scaffold1508,7308,8261,38.89600163,0.406437085,0.243628461,1.668266025,0.095262929
47191,Scaffold1892,95077,95198,2.073896952,0.239475894,0.143566512,1.668048422,0.095306115
86648,Scaffold322,379232,379448,5.052222528,0.325184363,0.194973022,1.667842859,0.095346925
17117,Scaffold1269,218988,221037,56.56899801,0.362244655,0.217198929,1.667801294,0.095355179
55496,Scaffold21,1204915,1205139,7.21418734,0.365236931,0.218994381,1.667791333,0.095357157
63862,Scaffold235,490939,491457,5.888072436,0.338361527,0.202901368,1.667615795,0.095392021
58256,Scaffold219,142046,142274,8.860506411,0.377615823,0.226460063,1.667472034,0.095420581
133872,Scaffold690,189229,189341,2.899502042,0.28572601,0.17141404,1.666876354,0.095538994
16470,Scaffold1256,404556,404764,6.668294701,0.361278064,0.216752093,1.66678005,0.095558149
98661,Scaffold39,169080,171833,178.166907,0.266201196,0.159767136,1.666182437,0.095677083
106155,Scaffold4441,5943,6825,35.13178958,0.38808383,0.232968997,1.665817488,0.095749772
97654,Scaffold383,92117,92613,12.26806831,0.398425173,0.239197077,1.665677432,0.095777679
103252,Scaffold421,422004,422743,31.67772056,0.398566481,0.23935303,1.665182516,0.095876348
127712,Scaffold629,271659,271712,3.161559877,0.280920349,0.16872855,1.664924811,0.095927758
154605,Scaffold96,353057,353704,18.42373494,0.4056591,0.243674732,1.664756525,0.095961341
17110,Scaffold1269,200164,200435,5.633156603,0.347794622,0.208920747,1.664720361,0.095968559
2335,Scaffold1026,63050,64901,83.58954917,0.32894641,0.197636745,1.664399047,0.09603271
111334,Scaffold484,332592,334845,193.5399852,0.259391541,0.155851112,1.66435476,0.096041555
60439,Scaffold225,285505,285920,7.747117291,0.372627968,0.223938626,1.663973625,0.0961177
17522,Scaffold1272,72041,73189,57.37911902,0.35772692,0.214983804,1.663971487,0.096118128
120085,Scaffold558,379871,380337,13.96874746,0.394973343,0.23739449,1.663784794,0.096155444
52166,Scaffold2000,94933,97821,294.0873936,0.238067235,0.143130919,1.663283078,0.096255784
131155,Scaffold660,397403,398369,29.43907279,0.401558995,0.241428277,1.663264134,0.096259575
73159,Scaffold2663,14088,14497,9.774373855,0.386873044,0.232761262,1.662102367,0.096492251
43229,Scaffold18,836063,837672,56.15223185,0.376664679,0.226645267,1.661912838,0.096530252
61277,Scaffold2277,41336,41690,6.218395697,0.353060465,0.212619504,1.66052718,0.096808445
150237,Scaffold9,474979,475838,38.94008401,0.383959884,0.231331852,1.659779581,0.096958803
65090,Scaffold2398,32661,32849,4.858443544,0.331448962,0.199707438,1.659672594,0.096980336
18887,Scaffold1297,166151,166347,8.203257798,0.373686116,0.225190761,1.659420277,0.097031133
102734,Scaffold418,227317,229022,180.5880438,0.300288031,0.180983793,1.659198457,0.097075808
145534,Scaffold835,107794,110254,264.9675046,0.240266672,0.144836748,1.658879218,0.097140133
74089,Scaffold270,221731,222352,7.708126628,0.369915418,0.22306943,1.658297234,0.097257487
93223,Scaffold356,85987,86405,16.14277334,0.403293447,0.243318936,1.657468398,0.097424813
129024,Scaffold64,509966,512999,267.5185797,0.277938292,0.167700556,1.65734866,0.097449005
90927,Scaffold3438,14549,14693,5.663519136,0.347290489,0.209579175,1.657084918,0.097502308
20087,Scaffold1310,103866,104717,20.61675797,0.403156344,0.243457154,1.655964256,0.097729058
1804,Scaffold1013,53867,53926,2.64948439,0.261953305,0.158211933,1.65571143,0.097780271
27547,Scaffold145,283594,284069,18.16202059,0.402693392,0.243286583,1.655222362,0.097879401
87258,Scaffold326,652305,653158,45.8614778,0.378853014,0.228924323,1.654926877,0.097939332
119472,Scaffold552,69727,70805,28.58137931,0.399938282,0.241680032,1.654825505,0.097959899
15703,Scaffold124,950096,950311,8.834403145,0.377130053,0.227950877,1.654435633,0.098039032
46994,Scaffold189,16267,17097,40.16654133,0.386707152,0.233757284,1.654310593,0.098064422
139656,Scaffold76,57362,57443,2.89937148,0.27780414,0.167944167,1.654145805,0.098097891
148987,Scaffold881,72007,74278,102.0797021,0.317144222,0.191747925,1.653964293,0.098134768
80803,Scaffold298,552895,553032,5.605174343,0.342338852,0.207000787,1.653804594,0.098167222
75051,Scaffold274,577020,579550,140.9130833,0.28166896,0.170319112,1.653771892,0.098173869
5632,Scaffold1078,144636,145213,13.99948825,0.399406119,0.241527747,1.653665571,0.098195482
69781,Scaffold2547,104352,105487,36.00142455,0.389339354,0.235447054,1.653617436,0.098205268
103670,Scaffold425,306786,308210,127.10099,0.296213323,0.179140996,1.653520576,0.098224962
79304,Scaffold291,364079,365934,10.84699981,0.375418561,0.227069486,1.653320167,0.098265721
130264,Scaffold652,243658,245050,44.30028302,0.379533561,0.229595891,1.65305032,0.098320623
43656,Scaffold1808,2155,2499,3.847957295,0.308204666,0.186447799,1.653034613,0.098323819
4740,Scaffold1063,425483,425592,4.087591714,0.307281713,0.18591651,1.652794114,0.098372772
69912,Scaffold2551,37811,39382,199.8289503,0.263172191,0.159278591,1.652275987,0.098478302
90271,Scaffold34,1161407,1161926,12.51050264,0.394731797,0.238947866,1.651957824,0.098543149
48347,Scaffold1914,68880,71401,223.973479,0.274114814,0.16595818,1.651710167,0.098593649
22887,Scaffold1367,3276,3475,3.381214996,0.291467921,0.176483957,1.651526437,0.098631127
19994,Scaffold131,841482,842707,58.36742836,0.360466522,0.218274868,1.651433921,0.098650003
110483,Scaffold478,506757,507246,15.46837107,0.398847261,0.241585322,1.65095817,0.098747117
121938,Scaffold573,117747,118513,29.77884314,0.397752677,0.240926975,1.650926291,0.098753627
23560,Scaffold1379,219876,220060,6.983181051,0.361660157,0.219090093,1.650737159,0.098792257
89244,Scaffold3347,26108,27663,216.508161,0.254767118,0.154343322,1.650652029,0.098809648
87809,Scaffold329,452856,453082,6.159419062,0.351100775,0.212706865,1.650632079,0.098813724
132039,Scaffold670,404964,405169,9.929917189,0.385378183,0.233478726,1.650592283,0.098821856
106809,Scaffold450,14808,15051,10.80901257,0.382305551,0.231662161,1.650271879,0.098887341
19467,Scaffold1301,116104,120109,231.1630722,0.255043785,0.154550808,1.65022615,0.09889669
54190,Scaffold2063,84888,85105,8.76832954,0.375037475,0.227271925,1.650170717,0.098908024
82044,Scaffold301,130431,130752,8.375876011,0.372812145,0.225939146,1.650055566,0.098931572
118621,Scaffold544,706648,707840,55.84960524,0.356886345,0.216312387,1.649865503,0.098970448
90381,Scaffold340,556278,556517,8.634521792,0.37699369,0.228514116,1.649761054,0.098991817
38525,Scaffold1693,50683,50782,1.295461079,0.200449226,0.121504582,1.649725654,0.098999061
11468,Scaffold1172,157869,158157,1.295461079,0.200449226,0.121504582,1.649725654,0.098999061
15111,Scaffold123,692812,693316,17.77864246,0.400897507,0.243019153,1.649653956,0.099013733
53016,Scaffold2029,77893,80655,116.5451539,0.299448089,0.181531786,1.649562847,0.099032379
125630,Scaffold61,82787,83655,56.59618865,0.351382541,0.213046923,1.649319951,0.099082104
28239,Scaffold147,126808,127449,21.83561606,0.400782667,0.243001624,1.649300363,0.099086115
125210,Scaffold605,420819,421133,10.76612407,0.388798319,0.235743658,1.649241905,0.099098086
81341,Scaffold3,1157569,1159271,66.89376099,0.352549275,0.213784922,1.649083911,0.099130445
41927,Scaffold177,622397,622546,5.166544865,0.33726836,0.204538993,1.648919624,0.099164102
34725,Scaffold161,334668,336087,65.70827364,0.340287261,0.206386338,1.648787727,0.09919113
143239,Scaffold8013,40,318,4.404451726,0.320386378,0.194336323,1.648618092,0.0992259
110761,Scaffold48,315946,317280,46.18719506,0.375080215,0.227571789,1.64818415,0.099314888
57049,Scaffold2149,56926,60517,513.0385238,0.229960946,0.139542207,1.647966954,0.099359453
6232,Scaffold1087,63919,64118,5.272014561,0.33205165,0.201508016,1.647833448,0.099386853
46701,Scaffold188,516499,517049,24.86349113,0.400424133,0.243114979,1.647056611,0.09954641
21253,Scaffold1336,20092,21223,85.01094035,0.318445426,0.19337648,1.646764001,0.099606564
3465,Scaffold1042,129626,129756,6.165253954,0.350202939,0.212678584,1.646630016,0.099634117
84500,Scaffold312,78261,81114,68.8352669,0.335669187,0.203872312,1.646467753,0.099667494
140615,Scaffold770,143751,144616,40.05915158,0.379634684,0.230585829,1.646392082,0.099683062
115436,Scaffold516,238698,238774,4.329670249,0.311659575,0.189305531,1.646331055,0.099695619
25592,Scaffold1415,90607,90794,7.841398386,0.367417463,0.223217461,1.646006816,0.099762356
34069,Scaffold1597,61876,62086,4.104897609,0.294827558,0.179149578,1.645706125,0.099824277
42364,Scaffold178,454957,455356,12.84319197,0.393462726,0.239084489,1.645705781,0.099824348
124176,Scaffold597,484030,484256,5.262080503,0.332500954,0.202049676,1.645639625,0.099837976
111664,Scaffold487,452732,453021,3.952172448,0.306256563,0.186127453,1.645413177,0.099884634
120287,Scaffold56,549178,549773,16.90626651,0.399055033,0.242570124,1.645112046,0.099946707
